8;synthetic_refinery;2898.00;10.95;1510.00;3.10;0
8;nuclear_reactor;2904.00;10.78;1509.00;2.14;0
9;arms_factory;3054.00;11.20;1522.00;5.69;0
9;arms_factory;3023.00;13.05;1505.00;2.07;0
9;arms_factory;3062.00;12.28;1520.00;6.20;0
9;arms_factory;3038.00;11.25;1525.00;1.48;0
9;arms_factory;3040.00;12.60;1512.00;4.14;0
9;arms_factory;3042.00;11.45;1520.00;1.98;0
9;industrial_complex;3033.00;12.15;1501.00;3.19;0
9;industrial_complex;3036.00;11.73;1517.00;6.20;0
9;industrial_complex;3042.00;10.78;1522.00;2.59;0
9;industrial_complex;3019.00;12.20;1519.00;0.43;0
9;industrial_complex;3056.00;11.98;1520.00;1.63;0
9;industrial_complex;3016.00;12.05;1513.00;4.65;0
9;air_base;3026.20;12.50;1515.05;3.03;0
9;bunker;3051.00;11.15;1525.00;3.69;0
9;bunker;3032.00;10.45;1524.00;1.54;0
9;bunker;3050.00;12.70;1512.00;3.10;0
9;bunker;3063.00;12.40;1523.00;5.76;0
9;bunker;3053.00;11.00;1523.00;2.14;0
9;bunker;3023.00;11.00;1525.00;5.16;0
9;bunker;3046.00;11.73;1519.00;0.08;0
9;bunker;3021.00;12.65;1508.00;4.21;0
9;bunker;3033.00;12.15;1502.00;0.59;0
9;bunker;3016.00;11.88;1517.00;2.15;0
9;bunker;3023.00;13.55;1504.00;4.81;0
9;bunker;3034.00;11.30;1528.00;2.65;0
9;bunker;3052.00;12.20;1519.00;0.50;0
9;bunker;3032.00;12.13;1513.00;0.60;0
9;anti_air_building;3026.00;10.95;1524.00;4.72;0
9;anti_air_building;3037.00;11.25;1521.00;1.10;0
9;anti_air_building;3017.00;11.95;1517.00;3.76;0
9;synthetic_refinery;3040.00;12.63;1507.00;5.32;0
9;nuclear_reactor;3027.00;11.23;1522.00;4.37;0
10;arms_factory;3153.00;10.50;1563.00;6.20;0
10;arms_factory;3128.00;10.13;1547.00;1.48;0
10;arms_factory;3139.00;9.82;1552.00;4.14;0
10;arms_factory;3121.00;9.90;1558.00;1.98;0
10;arms_factory;3134.00;9.85;1554.00;3.19;0
10;arms_factory;3120.00;9.95;1545.00;6.20;0
10;industrial_complex;3137.00;9.80;1562.00;2.59;0
10;industrial_complex;3120.00;10.00;1547.00;0.43;0
10;industrial_complex;3152.00;10.50;1567.00;1.63;0
10;industrial_complex;3139.00;9.80;1561.00;4.65;0
10;industrial_complex;3145.00;9.90;1569.00;1.03;0
10;industrial_complex;3134.00;9.90;1549.00;3.69;0
10;air_base;3130.59;9.80;1556.32;2.74;0
10;bunker;3116.00;9.90;1563.00;3.10;0
10;bunker;3149.00;10.40;1571.00;5.76;0
10;bunker;3117.00;9.98;1549.00;2.14;0
10;bunker;3133.00;9.80;1561.00;5.16;0
10;bunker;3144.00;9.90;1569.00;0.08;0
10;bunker;3130.00;10.03;1548.00;4.21;0
10;bunker;3122.00;9.90;1556.00;0.59;0
10;bunker;3139.00;9.80;1549.00;2.15;0
10;bunker;3143.00;9.80;1556.00;4.81;0
10;anti_air_building;3119.00;9.88;1560.00;2.65;0
10;anti_air_building;3132.00;9.80;1560.00;0.50;0
10;anti_air_building;3119.00;10.00;1548.00;0.60;0
10;synthetic_refinery;3136.00;9.80;1561.00;4.72;0
10;nuclear_reactor;3153.00;10.43;1569.00;3.76;0
14;arms_factory;2740.00;9.68;1476.00;1.63;0
14;arms_factory;2749.00;9.75;1488.00;4.65;0
14;arms_factory;2768.00;9.70;1487.00;1.03;0
14;arms_factory;2772.00;9.85;1477.00;3.69;0
14;arms_factory;2743.00;9.60;1477.00;1.54;0
14;arms_factory;2763.00;10.40;1480.00;3.10;0
14;industrial_complex;2741.00;9.70;1488.00;5.76;0
14;industrial_complex;2758.00;9.93;1489.00;2.14;0
14;industrial_complex;2741.00;9.70;1478.00;5.16;0
14;industrial_complex;2776.00;9.80;1479.00;0.08;0
14;industrial_complex;2745.00;9.70;1479.00;4.21;0
14;industrial_complex;2759.00;9.73;1490.00;0.59;0
14;air_base;2759.84;10.30;1477.68;-0.35;0
14;naval_base;2772.00;9.53;1490.00;-3.14;2871
14;naval_base;2734.12;9.40;1483.49;-1.08;4885
14;naval_base;2766.59;9.60;1469.22;-0.69;8546
14;naval_base;2750.00;9.50;1493.00;-2.21;2381
14;naval_base;2744.00;9.50;1475.00;-1.33;4885
14;naval_base;2757.00;9.50;1469.00;-0.32;8546
14;naval_base;2763.00;9.57;1488.00;-3.14;2871
14;bunker;2736.15;9.70;1487.38;5.32;0
14;bunker;2747.00;9.80;1482.00;3.17;0
14;bunker;2777.00;9.65;1485.00;4.37;0
14;bunker;2769.00;9.98;1474.00;2.21;0
14;bunker;2761.00;10.15;1473.00;3.77;0
14;bunker;2759.00;10.53;1484.00;0.15;0
14;bunker;2778.00;9.70;1476.00;4.27;0
14;bunker;2766.00;10.10;1481.00;5.84;0
14;bunker;2756.00;9.70;1492.00;2.22;0
14;bunker;2743.00;9.60;1477.00;4.88;0
14;coastal_bunker;2738.00;9.50;1475.00;-1.33;0
14;coastal_bunker;2740.00;9.53;1482.00;-0.79;0
14;coastal_bunker;2751.00;9.50;1473.00;-0.32;0
14;coastal_bunker;2763.00;9.73;1487.00;-3.14;0
14;coastal_bunker;2772.00;9.68;1489.00;-3.14;0
14;coastal_bunker;2756.00;9.55;1494.00;-4.04;0
14;coastal_bunker;2762.00;9.50;1468.00;-0.69;0
14;dockyard;2760.88;10.00;1470.17;0.37;0
14;anti_air_building;2755.00;10.30;1480.00;4.44;0
14;anti_air_building;2770.00;10.23;1477.00;1.17;0
14;anti_air_building;2749.00;9.70;1489.00;3.84;0
14;synthetic_refinery;2772.00;9.80;1483.00;0.22;0
14;nuclear_reactor;2746.00;9.70;1478.00;5.90;0
15;arms_factory;2820.00;9.85;1501.00;1.03;0
15;arms_factory;2828.00;9.90;1504.00;3.69;0
15;arms_factory;2818.00;10.10;1494.00;1.54;0
15;arms_factory;2794.00;11.50;1491.00;3.10;0
15;arms_factory;2803.00;10.65;1494.00;5.76;0
15;arms_factory;2816.00;9.70;1513.00;2.14;0
15;industrial_complex;2781.00;9.70;1508.00;5.16;0
15;industrial_complex;2806.00;10.25;1492.00;0.08;0
15;industrial_complex;2827.00;9.80;1510.00;4.21;0
15;industrial_complex;2798.00;11.28;1490.00;0.59;0
15;industrial_complex;2808.00;10.43;1498.00;2.15;0
15;industrial_complex;2820.00;9.98;1498.00;4.81;0
15;air_base;2814.97;10.00;1496.17;3.15;0
15;naval_base;2780.91;9.50;1510.29;-3.17;2847
15;naval_base;2821.73;9.40;1515.31;-2.96;12389
15;naval_base;2790.00;9.55;1504.00;-3.39;2847
15;naval_base;2808.74;9.60;1508.81;-1.69;2847
15;naval_base;2782.00;9.50;1495.00;-2.16;2871
15;naval_base;2801.00;9.70;1502.00;-3.39;2847
15;naval_base;2805.24;9.70;1502.43;-2.90;2847
15;bunker;2789.23;10.20;1500.58;4.37;0
15;bunker;2821.46;10.00;1494.53;2.21;0
15;bunker;2822.00;9.80;1506.00;3.77;0
15;bunker;2817.14;9.90;1488.34;0.15;0
15;bunker;2810.00;10.53;1492.00;4.27;0
15;bunker;2790.00;11.35;1493.00;5.84;0
15;bunker;2816.00;9.90;1501.00;2.22;0
15;bunker;2830.31;9.80;1504.28;4.88;0
15;bunker;2784.00;9.90;1495.00;2.72;0
15;bunker;2797.43;10.70;1499.65;2.82;0
15;bunker;2807.87;10.40;1498.78;0.66;0
15;bunker;2815.07;9.60;1509.70;3.33;0
15;bunker;2828.71;9.90;1513.76;1.17;0
15;bunker;2781.00;9.57;1504.00;1.27;0
15;bunker;2801.38;10.80;1492.50;5.39;0
15;coastal_bunker;2783.00;9.60;1510.00;-3.39;0
15;coastal_bunker;2824.56;9.50;1516.49;-2.36;0
15;coastal_bunker;2800.32;9.70;1502.77;-3.39;0
15;coastal_bunker;2789.94;9.50;1504.30;-3.39;0
15;coastal_bunker;2782.23;9.50;1493.39;-1.26;0
15;coastal_bunker;2808.90;9.50;1510.73;-2.09;0
15;coastal_bunker;2806.29;9.50;1503.73;-2.90;0
15;dockyard;2811.98;9.70;1511.73;-2.89;0
15;anti_air_building;2782.00;9.70;1506.00;4.95;0
15;anti_air_building;2811.00;10.55;1490.00;0.23;0
15;anti_air_building;2823.00;9.75;1509.00;2.89;0
15;synthetic_refinery;2818.00;9.70;1504.00;0.73;0
15;nuclear_reactor;2827.00;10.28;1496.00;0.13;0
16;arms_factory;2851.00;9.80;1482.00;1.54;0
16;arms_factory;2853.00;9.80;1498.00;3.10;0
16;arms_factory;2824.00;10.00;1489.00;5.76;0
16;arms_factory;2835.00;9.90;1498.00;2.14;0
16;arms_factory;2827.00;9.90;1482.00;5.16;0
16;arms_factory;2826.00;9.95;1485.00;0.08;0
16;industrial_complex;2832.00;10.18;1494.00;4.21;0
16;industrial_complex;2826.00;9.95;1479.00;0.59;0
16;industrial_complex;2821.00;9.95;1481.00;2.15;0
16;industrial_complex;2845.00;9.80;1489.00;4.81;0
16;industrial_complex;2854.00;9.80;1491.00;2.65;0
16;industrial_complex;2849.00;9.75;1496.00;0.50;0
16;air_base;2842.77;9.80;1486.70;-0.20;0
16;bunker;2824.00;10.00;1491.00;4.72;0
16;bunker;2846.00;9.70;1497.00;1.10;0
16;bunker;2826.00;9.95;1479.00;3.76;0
16;bunker;2845.00;9.80;1483.00;5.32;0
16;bunker;2840.00;9.80;1490.00;3.17;0
16;bunker;2858.00;9.80;1494.00;4.37;0
16;bunker;2840.00;9.80;1496.00;2.21;0
16;bunker;2851.00;9.80;1493.00;3.77;0
16;bunker;2837.00;9.80;1500.00;0.15;0
16;anti_air_building;2832.00;9.85;1483.00;4.27;0
16;anti_air_building;2829.00;9.90;1487.00;5.84;0
16;anti_air_building;2845.00;9.80;1491.00;2.22;0
16;synthetic_refinery;2826.00;9.90;1481.00;4.88;0
16;nuclear_reactor;2850.00;9.75;1490.00;2.82;0
17;air_base;2907.31;11.40;1472.43;4.70;0
17;bunker;2913.00;13.50;1477.00;3.76;0
17;bunker;2901.00;10.35;1482.00;5.32;0
17;bunker;2907.00;11.63;1466.00;3.17;0
17;bunker;2899.00;10.48;1487.00;3.77;0
17;bunker;2906.00;10.30;1487.00;4.27;0
17;bunker;2903.00;10.45;1474.00;5.84;0
17;nuclear_reactor;2910.00;12.38;1477.00;1.17;0
19;industrial_complex;2798.00;9.73;1410.00;0.60;0
19;industrial_complex;2789.00;9.70;1401.00;4.72;0
19;industrial_complex;2791.00;10.15;1398.00;1.10;0
19;industrial_complex;2792.00;9.70;1419.00;3.76;0
19;industrial_complex;2789.00;9.75;1408.00;5.32;0
19;industrial_complex;2795.00;10.30;1404.00;3.17;0
19;air_base;2792.92;10.40;1398.35;1.67;0
19;naval_base;2795.00;9.60;1418.00;-3.31;5108
19;naval_base;2789.00;9.50;1427.00;-3.28;5108
19;naval_base;2796.00;9.50;1422.00;-2.11;5108
19;naval_base;2786.00;9.50;1405.00;-1.89;8592
19;bunker;2797.00;9.93;1407.00;4.88;0
19;bunker;2794.00;9.68;1413.00;2.72;0
19;bunker;2789.00;9.70;1400.00;0.66;0
19;bunker;2800.00;10.05;1420.00;1.17;0
19;bunker;2789.00;9.55;1423.00;1.27;0
19;coastal_bunker;2785.00;9.50;1401.00;-1.89;0
19;coastal_bunker;2788.00;9.50;1426.00;-3.28;0
19;coastal_bunker;2796.00;9.68;1416.00;-3.31;0
19;coastal_bunker;2797.00;9.50;1421.00;-2.11;0
19;dockyard;2792.17;9.70;1421.55;-4.59;0
19;synthetic_refinery;2800.00;10.10;1414.00;0.23;0
20;arms_factory;2873.00;13.65;1416.00;2.15;0
20;arms_factory;2872.00;11.50;1409.00;4.81;0
20;arms_factory;2895.00;10.13;1436.00;2.65;0
20;arms_factory;2871.00;12.50;1427.00;0.50;0
20;arms_factory;2874.00;10.70;1442.00;0.60;0
20;arms_factory;2875.00;10.90;1410.00;4.72;0
20;industrial_complex;2887.00;10.13;1439.00;1.10;0
20;industrial_complex;2877.00;11.05;1434.00;3.76;0
20;industrial_complex;2878.00;11.20;1443.00;5.32;0
20;industrial_complex;2870.00;13.32;1418.00;3.17;0
20;industrial_complex;2876.00;10.35;1406.00;4.37;0
20;industrial_complex;2892.00;10.10;1440.00;2.21;0
20;air_base;2885.13;10.10;1446.68;4.47;0
20;bunker;2872.00;13.40;1419.00;0.15;0
20;bunker;2865.00;12.90;1420.00;4.27;0
20;bunker;2889.00;10.10;1446.00;2.22;0
20;bunker;2873.00;11.80;1429.00;4.88;0
20;bunker;2876.00;11.05;1438.00;2.72;0
20;bunker;2886.00;10.10;1450.00;2.82;0
20;bunker;2873.00;10.63;1442.00;0.66;0
20;bunker;2878.00;11.15;1442.00;3.33;0
20;bunker;2869.00;12.90;1409.00;1.17;0
20;bunker;2885.00;10.10;1437.00;1.27;0
20;bunker;2893.00;10.10;1438.00;5.39;0
20;bunker;2866.00;12.65;1424.00;3.23;0
20;anti_air_building;2883.00;10.15;1441.00;4.44;0
20;anti_air_building;2864.00;12.85;1420.00;1.17;0
20;anti_air_building;2878.00;10.50;1410.00;3.84;0
20;synthetic_refinery;2894.00;10.10;1439.00;0.22;0
20;nuclear_reactor;2881.00;10.55;1443.00;5.90;0
22;industrial_complex;2873.00;9.68;1394.00;4.37;0
22;industrial_complex;2872.00;10.20;1402.00;3.77;0
22;industrial_complex;2877.00;10.05;1400.00;4.27;0
22;industrial_complex;2860.00;13.45;1413.00;5.84;0
22;industrial_complex;2838.00;10.30;1403.00;4.95;0
22;industrial_complex;2844.00;10.50;1395.00;0.82;0
22;air_base;2853.93;12.00;1393.82;3.52;0
22;naval_base;2874.00;9.50;1389.00;-0.12;5505
22;naval_base;2861.00;9.50;1386.00;0.79;5505
22;naval_base;2866.15;9.50;1389.19;0.46;5505
22;bunker;2865.00;9.68;1390.00;1.17;0
22;bunker;2859.00;13.45;1414.00;5.39;0
22;bunker;2858.00;10.78;1391.00;3.23;0
22;bunker;2857.00;11.55;1398.00;4.44;0
22;bunker;2852.00;11.75;1402.00;1.17;0
22;bunker;2859.00;11.85;1400.00;3.84;0
22;bunker;2875.00;9.68;1391.00;1.78;0
22;bunker;2870.00;9.95;1396.00;5.90;0
22;bunker;2841.00;10.50;1406.00;1.84;0
22;bunker;2845.00;10.65;1397.00;3.40;0
22;bunker;2841.00;10.00;1395.00;1.85;0
22;coastal_bunker;2860.00;9.50;1386.00;0.79;0
22;coastal_bunker;2865.00;9.50;1388.00;0.46;0
22;coastal_bunker;2877.00;9.50;1389.00;-0.12;0
22;dockyard;2858.00;9.50;1385.00;0.79;0
22;synthetic_refinery;2851.00;11.95;1404.00;6.06;0
23;air_base;2797.77;10.30;1442.45;2.72;0
23;naval_base;2789.01;9.50;1439.63;-1.19;5108
23;naval_base;2776.00;9.50;1452.00;-0.98;5108
23;bunker;2801.00;9.90;1452.00;1.17;0
23;bunker;2804.00;9.85;1455.00;1.27;0
23;bunker;2790.00;9.57;1442.00;5.39;0
23;bunker;2785.00;9.70;1455.00;4.44;0
23;bunker;2814.00;9.80;1458.00;3.84;0
23;bunker;2783.00;9.68;1452.00;0.22;0
23;bunker;2806.00;10.00;1442.00;5.90;0
23;coastal_bunker;2787.00;9.50;1435.00;-1.19;0
23;coastal_bunker;2775.00;9.50;1453.00;-0.98;0
23;dockyard;2785.00;9.50;1437.00;-1.19;0
23;synthetic_refinery;2795.00;10.05;1445.00;1.34;0
23;nuclear_reactor;2802.00;9.90;1455.00;1.84;0
24;arms_factory;2817.00;9.82;1463.00;5.32;0
24;arms_factory;2815.00;9.75;1467.00;3.17;0
24;arms_factory;2826.00;9.88;1466.00;4.37;0
24;arms_factory;2826.00;9.88;1466.00;2.21;0
24;arms_factory;2844.00;10.15;1462.00;3.77;0
24;arms_factory;2818.00;10.15;1471.00;0.15;0
24;industrial_complex;2819.00;10.28;1471.00;4.27;0
24;industrial_complex;2850.00;9.80;1479.00;5.84;0
24;industrial_complex;2850.00;9.80;1479.00;2.22;0
24;industrial_complex;2841.00;10.40;1467.00;4.88;0
24;industrial_complex;2842.00;9.80;1477.00;2.72;0
24;industrial_complex;2818.00;9.82;1464.00;2.82;0
24;air_base;2838.17;10.50;1467.76;3.36;0
24;bunker;2826.00;10.05;1467.00;3.33;0
24;bunker;2840.00;9.95;1476.00;1.17;0
24;bunker;2813.00;9.70;1464.00;1.27;0
24;bunker;2838.00;10.35;1473.00;5.39;0
24;bunker;2827.00;10.40;1472.00;3.23;0
24;bunker;2850.00;9.88;1475.00;4.44;0
24;bunker;2842.00;10.45;1467.00;1.17;0
24;bunker;2850.00;9.98;1455.00;3.84;0
24;bunker;2816.00;9.80;1468.00;0.22;0
24;anti_air_building;2841.00;9.82;1477.00;1.78;0
24;anti_air_building;2825.00;10.23;1474.00;5.90;0
24;anti_air_building;2816.00;9.80;1468.00;0.82;0
24;synthetic_refinery;2816.00;9.80;1468.00;4.95;0
24;nuclear_reactor;2844.00;10.38;1464.00;2.89;0
26;arms_factory;2862.00;10.88;1439.00;3.77;0
26;arms_factory;2844.00;10.45;1420.00;0.15;0
26;arms_factory;2853.00;13.05;1431.00;4.27;0
26;arms_factory;2844.00;10.55;1413.00;5.84;0
26;arms_factory;2850.00;10.35;1442.00;2.22;0
26;arms_factory;2851.00;11.93;1411.00;4.88;0
26;industrial_complex;2856.00;11.15;1437.00;2.72;0
26;industrial_complex;2862.00;10.93;1437.00;2.82;0
26;industrial_complex;2839.00;10.00;1419.00;0.66;0
26;industrial_complex;2858.00;12.88;1421.00;3.33;0
26;industrial_complex;2850.00;10.10;1449.00;1.17;0
26;industrial_complex;2849.00;10.28;1441.00;1.27;0
26;air_base;2854.22;11.70;1434.50;-2.99;0
26;bunker;2848.00;11.23;1428.00;3.23;0
26;bunker;2854.00;13.40;1423.00;4.44;0
26;bunker;2862.00;11.73;1427.00;1.17;0
26;bunker;2847.00;10.20;1447.00;3.84;0
26;bunker;2866.00;10.98;1443.00;0.22;0
26;bunker;2845.00;10.68;1418.00;1.78;0
26;bunker;2854.00;10.80;1439.00;5.90;0
26;bunker;2855.50;13.00;1427.82;0.82;0
26;bunker;2856.00;13.07;1417.00;4.95;0
26;bunker;2861.00;10.68;1441.00;0.23;0
26;bunker;2849.00;11.88;1416.00;2.89;0
26;anti_air_building;2848.00;10.20;1446.00;0.73;0
26;anti_air_building;2856.00;10.53;1444.00;3.39;0
26;anti_air_building;2848.00;11.63;1416.00;0.13;0
26;synthetic_refinery;2850.00;12.85;1425.00;1.34;0
26;nuclear_reactor;2847.00;11.25;1421.00;1.84;0
27;arms_factory;2867.00;10.15;1457.00;4.27;0
27;arms_factory;2876.00;10.35;1470.00;5.84;0
27;arms_factory;2883.00;10.30;1460.00;2.22;0
27;arms_factory;2880.00;10.28;1451.00;4.88;0
27;arms_factory;2872.00;10.43;1456.00;2.72;0
27;arms_factory;2868.00;10.40;1463.00;2.82;0
27;industrial_complex;2884.00;10.05;1455.00;0.66;0
27;industrial_complex;2857.00;10.00;1459.00;3.33;0
27;industrial_complex;2868.00;10.20;1453.00;1.17;0
27;industrial_complex;2861.00;10.10;1470.00;1.27;0
27;industrial_complex;2856.00;9.90;1480.00;5.39;0
27;industrial_complex;2872.00;10.82;1463.00;3.23;0
27;air_base;2875.49;10.60;1463.32;2.84;0
27;bunker;2876.00;10.35;1470.00;1.17;0
27;bunker;2872.00;10.75;1460.00;3.84;0
27;bunker;2859.00;10.00;1476.00;0.22;0
27;bunker;2866.00;10.13;1450.00;1.78;0
27;bunker;2877.00;10.35;1454.00;5.90;0
27;bunker;2855.00;9.98;1474.00;0.82;0
27;bunker;2866.00;10.23;1464.00;4.95;0
27;bunker;2882.00;10.35;1459.00;0.23;0
27;bunker;2877.00;10.35;1471.00;2.89;0
27;bunker;2864.00;10.20;1448.00;0.73;0
27;bunker;2859.00;10.03;1458.00;3.39;0
27;bunker;2886.00;10.00;1457.00;0.13;0
27;anti_air_building;2869.00;10.10;1473.00;1.34;0
27;anti_air_building;2881.00;10.53;1471.00;5.46;0
27;anti_air_building;2860.00;10.10;1454.00;1.84;0
27;synthetic_refinery;2868.00;10.20;1450.00;3.40;0
27;nuclear_reactor;2865.00;10.00;1475.00;3.91;0
28;arms_factory;2919.64;12.50;1492.35;4.22;0
28;arms_factory;2916.00;12.70;1472.00;5.08;0
28;arms_factory;2911.00;10.98;1498.00;2.52;0
28;arms_factory;2912.45;10.90;1491.18;3.92;0
28;arms_factory;2921.28;12.20;1491.65;0.76;0
28;arms_factory;2923.00;10.70;1481.00;4.63;0
28;industrial_complex;2918.07;11.60;1496.84;1.17;0
28;industrial_complex;2917.34;13.50;1467.69;1.27;0
28;industrial_complex;2923.94;12.10;1487.86;5.39;0
28;industrial_complex;2922.16;11.40;1482.16;2.23;0
28;industrial_complex;2916.00;13.20;1474.00;4.44;0
28;industrial_complex;2928.00;10.83;1495.00;1.27;0
28;air_base;2918.53;13.30;1488.37;2.94;0
28;bunker;2919.85;13.50;1485.34;-2.48;0
28;bunker;2921.24;10.80;1477.25;1.78;0
28;bunker;2915.00;11.63;1494.00;5.90;0
28;bunker;2906.00;10.70;1502.00;-2.68;0
28;bunker;2924.47;10.30;1484.60;1.67;0
28;bunker;2931.00;11.03;1494.00;-4.27;0
28;bunker;2920.08;14.60;1465.05;1.59;0
28;bunker;2900.80;10.70;1503.72;3.63;0
28;anti_air_building;2927.66;10.90;1490.83;4.49;0
28;anti_air_building;2917.81;13.00;1491.85;0.23;0
28;anti_air_building;2917.82;12.70;1471.76;4.04;0
28;synthetic_refinery;2903.78;10.70;1496.27;5.46;0
28;nuclear_reactor;2923.42;11.60;1490.71;3.40;0
30;arms_factory;2803.00;10.50;1482.00;0.66;0
30;arms_factory;2785.00;9.70;1467.00;3.33;0
30;arms_factory;2796.00;9.80;1466.00;1.17;0
30;arms_factory;2807.00;10.23;1464.00;1.27;0
30;arms_factory;2794.00;11.13;1485.00;5.39;0
30;arms_factory;2801.00;10.23;1481.00;3.23;0
30;industrial_complex;2789.00;9.70;1469.00;4.44;0
30;industrial_complex;2780.00;9.65;1461.00;1.17;0
30;industrial_complex;2804.00;10.30;1469.00;3.84;0
30;industrial_complex;2802.00;10.25;1465.00;0.22;0
30;industrial_complex;2796.00;11.00;1484.00;1.78;0
30;industrial_complex;2792.00;10.20;1472.00;5.90;0
30;air_base;2801.77;10.30;1474.18;0.02;0
30;naval_base;2774.00;9.50;1461.00;-1.77;8546
30;naval_base;2768.27;9.70;1463.51;-0.98;8546
30;bunker;2805.00;10.30;1465.00;2.89;0
30;bunker;2810.00;10.20;1477.00;0.73;0
30;bunker;2788.00;9.70;1465.00;3.39;0
