28;3500.00;9.82;1257.00;small
28;3440.00;12.70;1311.00;small
28;3555.00;9.70;1210.00;small
29;3032.00;9.57;1311.00;big
29;3121.00;9.50;1301.00;big
30;3359.00;9.50;1453.00;big
30;3260.00;9.50;1446.00;big
31;3961.00;12.65;1028.00;big
31;3993.00;11.25;941.00;big
32;1324.00;9.50;329.00;big
32;1071.00;9.50;425.00;big
33;687.00;10.28;1999.00;small
33;331.00;10.82;2034.00;small
34;1499.00;10.43;1099.00;big
34;1447.00;12.50;1159.00;big
35;1860.00;9.80;308.00;big
35;1803.00;9.90;309.00;big
35;1811.00;10.32;394.00;big
35;1884.00;9.70;349.00;big
36;1999.00;10.80;2094.00;big
36;2413.00;11.82;2155.00;big
37;3171.00;10.40;1708.00;big
37;3214.00;10.30;1753.00;big
38;3115.00;10.60;1586.00;big
38;3131.00;9.80;1628.00;big
38;3078.00;9.80;1620.00;big
39;3211.00;10.40;1656.00;big
39;3192.00;9.85;1571.00;big
39;3175.00;9.80;1626.00;big
40;3653.00;10.38;1703.00;big
40;3652.00;9.80;1773.00;big
40;3560.00;10.88;1687.00;big
40;3550.00;10.20;1757.00;big
41;2777.00;13.48;1389.00;big
41;2796.00;10.38;1420.00;big
41;2830.00;12.12;1425.00;big
42;2735.00;9.50;1501.00;small
42;2702.00;9.50;1477.00;small
43;2610.00;9.50;1729.00;big
43;2561.00;9.50;1565.00;big
44;2238.00;9.50;1954.00;big
44;2414.00;9.50;1916.00;big
45;2666.00;9.50;1898.00;big
45;2854.00;9.50;2060.00;big
46;3674.00;9.65;2200.00;big
46;3405.00;9.50;2143.00;big
47;2532.00;9.50;1305.00;big
47;2588.00;9.50;1411.00;big
48;2616.00;9.50;1236.00;big
48;2527.00;9.50;1111.00;big
49;2431.00;9.50;1570.00;big
49;2307.00;9.50;1735.00;big
50;2122.00;9.50;1788.00;big
50;2025.00;9.50;1860.00;big
51;2321.00;9.50;1396.00;big
51;2191.00;9.50;1537.00;big
52;1351.00;9.50;1319.00;big
53;1537.00;9.70;1294.00;big
53;1606.00;9.50;1239.00;big
54;1703.00;9.50;1565.00;big
54;1778.00;9.50;1634.00;big
55;1835.00;9.50;1686.00;big
55;1935.00;9.50;1669.00;big
56;2089.00;9.50;1367.00;big
56;2034.00;9.50;1525.00;big
57;1863.00;9.50;1497.00;big
57;1804.00;9.50;1373.00;big
58;2284.00;9.50;1257.00;big
58;2310.00;9.50;1093.00;big
59;1987.00;9.50;1237.00;big
59;2095.00;9.50;1111.00;big
60;3813.00;9.50;596.00;big
60;3944.00;9.50;591.00;big
61;2425.00;9.50;970.00;big
61;2519.00;9.50;842.00;big
62;2699.00;9.50;744.00;big
62;2889.00;9.50;697.00;big
63;1917.00;9.50;285.00;big
63;1815.00;9.50;192.00;big
64;2438.00;9.50;172.00;big
64;2246.00;9.50;236.00;big
65;3047.00;9.50;142.00;big
65;2960.00;9.50;254.00;big
66;2744.00;9.50;570.00;big
66;2567.00;9.60;636.00;big
67;2833.00;9.50;211.00;big
67;2649.00;9.50;213.00;big
68;2874.00;9.50;1380.00;big
68;2795.00;9.50;1327.00;big
69;3228.00;9.50;1271.00;big
69;3322.00;10.80;1292.00;big
70;3600.00;9.50;1372.00;small
70;3586.00;9.50;1430.00;small
71;4061.00;9.50;657.00;big
71;4136.00;9.50;516.00;big
72;4410.00;9.53;724.00;big
72;4348.00;9.50;802.00;big
73;4410.00;9.50;818.00;big
73;4412.00;9.50;862.00;big
74;4117.00;9.50;352.00;big
74;4134.00;9.50;184.00;big
75;4565.00;9.50;988.00;big
75;4669.00;9.50;983.00;big
76;4817.00;9.50;1178.00;big
76;4699.00;11.05;1098.00;big
77;4712.00;9.50;1254.00;small
77;4725.00;9.50;1353.00;small
78;4879.00;9.50;1001.00;big
78;4871.00;9.50;853.00;big
79;4908.00;9.50;1384.00;big
79;5006.00;9.50;1535.00;big
80;4703.00;9.50;775.00;big
80;4689.00;9.50;862.00;big
81;5096.00;9.50;483.00;big
81;5236.00;9.50;419.00;big
82;4959.00;9.50;465.00;small
82;4995.00;9.50;546.00;small
83;5280.00;9.50;584.00;big
83;5421.00;9.50;424.00;big
84;5043.00;9.50;828.00;big
84;5178.00;10.43;643.00;big
84;5203.00;9.57;802.00;big
84;4943.00;9.50;704.00;big
85;3896.00;9.50;347.00;big
85;3841.00;9.50;213.00;big
86;5120.00;9.50;120.00;big
86;5414.00;9.50;242.00;big
86;5251.00;9.50;187.00;big
87;5213.00;9.50;1741.00;big
87;5062.00;9.50;1587.00;big
88;5500.00;9.50;1794.00;big
88;76.00;9.50;1908.00;big
89;829.00;9.50;1592.00;small
89;901.00;9.50;1430.00;small
90;5058.00;9.50;1356.00;big
90;4942.00;9.50;1246.00;big
91;4883.00;9.50;607.00;big
91;4824.00;9.50;563.00;big
92;4746.00;12.35;556.00;big
92;4681.00;9.50;458.00;big
93;4629.00;9.50;656.00;big
93;4556.00;9.50;617.00;big
94;5127.00;9.50;985.00;big
94;5042.00;9.50;1137.00;big
95;48.00;9.50;1249.00;big
95;5475.00;9.50;1241.00;big
96;11.00;9.50;1590.00;big
96;5448.00;9.50;1564.00;big
97;35.00;9.80;701.00;big
97;5452.00;10.38;810.00;big
98;4945.00;9.50;143.00;big
98;4775.00;9.50;164.00;big
99;4340.00;9.50;288.00;big
99;4408.00;9.50;190.00;big
100;3392.00;9.50;1078.00;small
100;3576.00;9.50;920.00;small
101;4141.00;9.50;843.00;big
101;4190.00;9.50;996.00;big
102;3599.00;9.50;760.00;big
102;3497.00;9.50;616.00;big
103;3411.00;9.50;347.00;small
103;3499.00;9.85;518.00;small
104;3735.00;9.50;946.00;big
104;3849.00;9.50;1027.00;big
105;422.00;9.50;1110.00;big
105;211.00;9.50;1167.00;big
106;1284.00;9.50;1155.00;big
106;1054.00;9.50;1305.00;big
107;1439.00;9.50;1059.00;small
107;1515.00;9.50;983.00;small
108;1620.00;9.50;209.00;big
108;1607.00;9.50;506.00;big
109;1507.00;9.50;707.00;big
109;1394.00;9.50;890.00;big
110;1198.00;9.50;978.00;big
110;1173.00;9.50;754.00;big
111;892.00;9.50;1111.00;big
111;688.00;9.50;1199.00;big
112;504.00;9.50;218.00;big
112;752.00;9.50;230.00;big
112;268.00;9.50;211.00;big
113;800.00;9.50;474.00;big
113;626.00;9.50;445.00;big
114;642.00;9.50;1750.00;big
114;342.00;9.50;1794.00;big
115;578.00;9.50;1512.00;big
115;748.00;9.50;1535.00;big
116;3723.00;10.95;1243.00;big
116;3726.00;12.45;1160.00;big
116;3652.00;16.27;1249.00;big
116;3589.00;15.62;1279.00;big
117;1560.00;10.60;1529.00;small
117;1599.00;12.00;1607.00;small
118;921.00;10.23;1707.00;big
119;1271.00;10.50;1449.00;big
120;1339.00;10.78;1568.00;big
120;1219.00;12.25;1560.00;big
121;1579.00;10.30;1695.00;big
121;1692.00;9.85;1738.00;big
122;752.00;14.23;2059.00;big
123;1267.00;12.60;1230.00;small
123;1205.00;14.32;1268.00;small
124;1729.00;10.90;1092.00;big
124;1644.00;12.57;1011.00;big
125;2133.00;10.53;578.00;big
125;2119.00;11.60;651.00;big
125;2053.00;11.25;570.00;big
126;2819.00;9.50;1285.00;small
126;2878.00;9.50;1301.00;small
126;2942.00;10.88;1287.00;small
127;2780.00;10.25;1036.00;small
127;2873.00;11.50;1128.00;small
127;3028.00;11.73;1135.00;small
127;2965.00;11.18;1020.00;small
127;2625.00;10.40;1079.00;small
127;3175.00;11.00;1076.00;small
128;3299.00;12.45;1121.00;big
128;3274.00;10.03;1194.00;small
129;3319.00;12.03;1386.00;big
129;3260.00;11.57;1358.00;big
130;3398.00;9.90;1551.00;big
130;3323.00;9.80;1584.00;big
130;3337.00;9.70;1523.00;big
130;3252.00;10.20;1577.00;small
131;3274.00;9.80;1650.00;big
131;3334.00;10.00;1666.00;big
132;3282.00;10.05;1764.00;big
132;3353.00;9.90;1752.00;big
133;3485.00;9.85;1675.00;big
133;3420.00;10.00;1731.00;big
133;3408.00;10.00;1624.00;big
134;3532.00;11.25;1400.00;small
134;3474.00;12.90;1435.00;small
135;3439.00;9.73;1501.00;big
135;3519.00;10.38;1488.00;big
136;3898.00;10.40;1543.00;big
136;4056.00;10.20;1575.00;big
136;3816.00;9.90;1620.00;big
137;3466.00;10.12;1566.00;big
137;3528.00;11.57;1595.00;big
137;3592.00;9.60;1553.00;big
137;3617.00;9.78;1618.00;big
138;3721.00;12.43;1728.00;small
138;3713.00;16.12;1637.00;small
139;3258.00;14.80;259.00;big
139;3141.00;13.98;184.00;big
140;2728.00;10.20;934.00;big
140;2642.00;10.50;977.00;big
140;2820.00;10.43;938.00;big
141;4243.00;10.73;1128.00;big
141;4178.00;9.88;1094.00;big
142;4470.00;11.62;969.00;big
142;4435.00;12.10;1037.00;big
143;4629.00;10.32;1391.00;big
143;4636.00;10.45;1326.00;big
144;4322.00;13.62;1395.00;big
144;4417.00;13.18;1361.00;big
145;4026.00;12.85;1357.00;big
145;4202.00;18.48;1368.00;big
146;4206.00;21.80;1182.00;big
146;4103.00;22.58;1265.00;big
146;4112.00;21.30;1187.00;big
147;4051.00;9.70;1956.00;big
147;4343.00;12.05;2014.00;big
148;4900.00;11.35;1483.00;big
148;4965.00;12.45;1547.00;big
149;4475.00;10.70;1777.00;big
149;4384.00;11.50;1684.00;big
150;3478.00;10.40;1857.00;big
150;3395.00;10.50;1819.00;big
150;3471.00;10.50;1786.00;big
151;3994.00;10.15;1809.00;big
151;4120.00;9.80;1783.00;big
151;4069.00;10.40;1708.00;big
152;4544.00;13.65;1521.00;big
152;4283.00;13.82;1545.00;big
152;4411.00;13.62;1510.00;big
153;4020.00;13.48;1206.00;big
153;4090.00;9.80;1146.00;big
154;4856.00;10.15;1265.00;big
154;4953.00;11.18;1300.00;big
155;4739.00;12.60;1408.00;big
155;4699.00;10.00;1467.00;big
155;4688.00;11.82;1416.00;big
156;4905.00;9.80;240.00;big
156;4705.00;10.50;247.00;big
157;5475.00;12.55;126.00;big
157;5566.00;11.55;226.00;big
158;4475.00;11.15;608.00;small
158;4547.00;10.32;593.00;small
159;4561.00;10.45;705.00;big
159;4630.00;9.90;773.00;big
160;4748.00;10.78;841.00;big
160;4698.00;10.45;957.00;big
161;2479.00;10.53;1946.00;small
161;2542.00;10.90;1975.00;small
162;3812.00;13.85;1271.00;big
162;3884.00;18.85;1295.00;big
163;1748.00;9.80;806.00;big
163;1896.00;10.30;866.00;big
163;1785.00;10.30;895.00;big
164;4631.00;10.88;1144.00;big
164;4681.00;11.93;1185.00;big
165;4559.00;9.93;1157.00;big
165;4475.00;13.10;1162.00;big
166;1520.00;9.50;2002.00;big
166;1513.00;9.50;2104.00;big
167;5106.00;15.65;580.00;big
167;4932.00;11.78;664.00;big
167;5027.00;12.98;619.00;big
168;3036.00;9.50;1448.00;small
169;2950.00;12.55;1399.00;big
170;1463.00;9.50;1359.00;big
170;1523.00;9.50;1322.00;big
171;387.00;9.50;1965.00;small
171;717.00;9.50;1901.00;small
172;270.00;10.48;808.00;big
172;442.00;9.50;744.00;big
173;2930.00;9.50;1672.00;small
173;2878.00;9.50;1727.00;small
174;2952.00;9.50;1914.00;small
174;2882.00;9.50;1811.00;small
175;892.00;9.50;801.00;big
175;660.00;9.50;778.00;big
176;348.00;9.50;1491.00;big
176;113.00;9.50;1550.00;big
177;5242.00;9.50;1421.00;big
177;5193.00;9.50;1248.00;big
178;5579.00;9.75;427.00;big
178;117.00;9.50;535.00;big
178;80.00;9.50;406.00;big
179;348.00;9.50;556.00;big
179;379.00;9.50;381.00;big
180;99.00;9.50;987.00;big
180;5594.00;9.50;1011.00;big
181;3526.00;12.65;406.00;big
182;2746.00;12.53;1284.00;small
182;2645.00;10.82;1185.00;small
182;2694.00;12.93;1253.00;small
183;3109.00;10.40;942.00;big
184;3021.00;14.40;840.00;big
184;2969.00;12.78;739.00;big
185;3354.00;11.10;468.00;big
186;4784.00;13.80;1391.00;small
186;4804.00;12.10;1324.00;small
187;4421.00;9.70;661.00;small
187;4349.00;11.45;744.00;small
188;4404.00;9.90;777.00;small
188;4351.00;9.85;863.00;small
189;4308.00;11.65;1089.00;small
189;4298.00;10.03;1018.00;small
190;3934.00;9.90;1239.00;big
190;3861.00;11.28;1157.00;big
191;3187.00;11.55;2047.00;small
191;3048.00;9.50;1980.00;small
192;3043.00;11.38;1879.00;big
192;3041.00;10.80;1827.00;big
193;4900.00;10.12;430.00;big
193;4873.00;10.40;497.00;big
194;5051.00;9.80;283.00;big
194;5135.00;11.25;273.00;big
195;4905.00;10.40;337.00;big
195;4802.00;10.70;333.00;big
196;3428.00;11.70;1230.00;small
196;3534.00;11.25;1129.00;small
197;1705.00;9.75;1678.00;small
197;1645.00;11.70;1650.00;small
198;1460.00;10.53;1634.00;big
199;1049.00;16.30;1734.00;big
200;4445.00;15.20;1305.00;big
200;4317.00;21.00;1310.00;big
201;1577.00;13.90;853.00;small
201;1649.00;9.80;875.00;small
201;1577.00;15.70;910.00;small
202;3214.00;9.50;1336.00;small
203;3637.00;9.50;1125.00;small
204;1056.00;9.68;1416.00;small
204;1153.00;16.98;1348.00;small
205;1407.00;9.90;1243.00;small
205;1379.00;15.80;1187.00;small
206;3071.00;9.50;1713.00;small
207;2984.00;9.70;1699.00;small
208;2776.00;9.70;1530.00;big
208;2808.00;10.43;1554.00;big
209;2694.00;11.40;1411.00;big
209;2751.00;13.05;1421.00;big
210;2703.00;11.15;1356.00;big
210;2758.00;11.93;1355.00;big
211;1514.00;9.73;1441.00;small
211;1403.00;10.40;1471.00;big
212;1257.00;10.20;1815.00;big
213;1774.00;9.80;1732.00;big
213;1811.00;9.70;1714.00;big
214;1472.00;10.35;1547.00;big
214;1538.00;11.25;1573.00;big
215;3106.00;13.32;370.00;big
216;3330.00;10.82;977.00;big
217;3362.00;12.32;622.00;big
217;3356.00;14.23;724.00;big
218;928.00;14.18;1608.00;big
218;959.00;13.10;1527.00;small
219;1060.00;17.25;1522.00;big
219;1140.00;17.62;1556.00;small
220;1857.00;11.28;1859.00;big
220;1795.00;10.70;1926.00;big
220;1936.00;9.60;1763.00;big
221;1065.00;12.05;1837.00;big
222;1220.00;9.57;2036.00;big
222;1057.00;9.50;1994.00;big
223;3266.00;13.55;399.00;big
223;3220.00;13.30;503.00;big
224;3046.00;14.18;508.00;big
225;3093.00;10.25;1190.00;small
225;3020.00;10.20;1231.00;small
225;3157.00;9.80;1228.00;small
226;2566.00;9.68;926.00;small
226;2653.00;12.28;873.00;big
227;3194.00;11.20;783.00;big
227;3260.00;9.50;680.00;big
227;3230.00;11.50;757.00;big
228;4494.00;13.00;913.00;big
228;4440.00;9.70;894.00;big
229;4411.00;9.93;953.00;big
229;4352.00;11.55;978.00;big
230;4025.00;10.20;880.00;big
230;4064.00;13.28;834.00;big
231;4119.00;14.00;1040.00;big
231;4034.00;10.70;991.00;big
232;3354.00;10.75;1223.00;big
232;3385.00;14.62;1290.00;big
233;1642.00;10.40;1845.00;big
233;1646.00;10.15;1962.00;big
234;1543.00;10.20;1777.00;big
234;1392.00;11.07;1842.00;big
235;899.00;14.75;1812.00;big
235;789.00;12.80;1909.00;big
236;3508.00;13.68;963.00;big
236;3610.00;12.38;985.00;big
237;3441.00;13.03;1054.00;big
237;3396.00;12.60;1147.00;big
238;3580.00;10.10;1067.00;big
238;3678.00;9.70;1078.00;big
239;3572.00;14.35;1337.00;big
239;3622.00;16.55;1314.00;big
240;3669.00;9.70;1153.00;big
240;3595.00;11.55;1218.00;big
241;3722.00;12.43;1314.00;big
241;3681.00;11.35;1299.00;big
242;4784.00;12.43;1531.00;big
242;4715.00;11.45;1565.00;big
243;4849.00;14.32;1490.00;big
243;4784.00;11.88;1444.00;big
244;4572.00;13.65;1409.00;big
244;4621.00;12.57;1471.00;big
245;4510.00;13.55;1322.00;big
245;4560.00;14.48;1358.00;big
246;4553.00;9.70;1217.00;big
246;4484.00;11.28;1231.00;big
247;4601.00;9.70;1266.00;big
247;4662.00;9.73;1240.00;big
248;4577.00;9.82;1096.00;big
248;4508.00;9.95;1083.00;big
249;4389.00;14.20;1163.00;big
249;4396.00;13.70;1105.00;big
250;4306.00;20.83;1209.00;big
250;4403.00;20.40;1234.00;big
251;4012.00;21.05;1283.00;big
251;3965.00;19.48;1302.00;big
252;4194.00;11.30;1474.00;big
252;4112.00;16.27;1450.00;big
253;4078.00;10.57;1085.00;big
253;4016.00;10.55;1099.00;big
254;3957.00;10.25;1165.00;big
254;3924.00;9.78;1086.00;big
255;4905.00;12.60;1616.00;big
255;4804.00;10.78;1657.00;big
256;4606.00;11.70;1683.00;big
256;4519.00;12.55;1608.00;big
257;5239.00;11.23;1693.00;big
257;5310.00;10.40;1737.00;big
258;12.00;9.70;2183.00;big
258;5079.00;11.05;1815.00;big
259;5062.00;10.50;2042.00;big
259;4786.00;10.68;2032.00;big
260;4720.00;11.82;1797.00;big
260;4817.00;13.07;1777.00;big
261;4100.00;9.93;1638.00;big
261;4180.00;11.10;1664.00;big
262;4229.00;10.40;1735.00;big
262;4326.00;11.20;1802.00;big
263;3857.00;10.05;1950.00;big
263;3948.00;9.70;1935.00;big
264;3694.00;10.30;1966.00;big
264;3585.00;10.53;1841.00;big
265;3340.00;10.03;1851.00;big
265;3311.00;9.80;1923.00;big
266;4318.00;13.00;1638.00;big
266;4253.00;13.98;1609.00;big
267;3732.00;10.20;1360.00;big
267;3655.00;9.85;1444.00;big
268;4038.00;10.70;1498.00;big
268;3976.00;12.25;1426.00;big
269;3832.00;10.30;1363.00;big
269;3913.00;19.35;1369.00;big
270;3731.00;10.75;1527.00;big
270;3795.00;10.65;1435.00;big
271;3130.00;12.40;584.00;big
271;3195.00;12.40;575.00;big
272;3059.00;11.12;646.00;big
272;3119.00;11.00;728.00;big
273;3462.00;10.55;926.00;big
273;3462.00;10.57;895.00;big
274;3490.00;11.00;775.00;big
274;3538.00;11.28;848.00;big
275;2963.00;9.70;1671.00;big
275;2949.00;10.25;1710.00;big
276;3092.00;10.98;1927.00;big
276;3128.00;11.68;1971.00;big
277;3233.00;9.50;2022.00;big
277;3233.00;9.50;1958.00;big
278;3174.00;9.50;1827.00;big
278;3220.00;9.62;1857.00;big
279;3142.00;9.50;1888.00;big
279;3125.00;9.50;1840.00;big
280;1973.00;10.12;951.00;big
280;1839.00;12.53;1014.00;big
281;1883.00;10.12;590.00;big
281;1916.00;10.45;510.00;big
282;1942.00;9.98;410.00;big
282;2000.00;12.25;504.00;big
283;1753.00;12.28;271.00;big
283;1749.00;10.10;175.00;big
284;1748.00;21.90;510.00;big
284;1709.00;10.80;378.00;big
285;2055.00;9.70;885.00;big
285;2041.00;10.00;788.00;big
286;2223.00;11.10;807.00;big
286;2147.00;11.65;740.00;big
287;1814.00;10.60;649.00;big
287;1743.00;19.90;666.00;big
288;1884.00;10.35;754.00;big
288;2012.00;10.30;672.00;big
289;346.00;9.50;2240.00;big
289;663.00;9.50;2227.00;big
290;5125.00;9.70;27.00;big
290;4352.00;9.70;39.00;big
291;605.00;9.70;34.00;big
291;1725.00;9.70;36.00;big
292;2870.00;9.70;30.00;big
292;3615.00;9.70;43.00;big
293;1072.00;9.55;2243.00;big
293;1471.00;9.50;2243.00;big
294;1468.00;9.50;1711.00;big
294;1518.00;9.50;1692.00;big
295;1875.00;9.50;1757.00;big
295;1820.00;9.50;1748.00;big
296;4941.00;9.50;275.00;small
296;4997.00;9.50;312.00;small
297;1575.00;10.93;2186.00;big
297;1727.00;9.60;2097.00;big
298;93.00;9.50;2193.00;big
298;5606.00;9.50;2182.00;big
299;4143.00;9.50;2226.00;big
299;3880.00;9.50;2139.00;big
300;5109.00;9.50;2226.00;big
300;5426.00;9.50;2200.00;big
301;4826.00;9.50;2203.00;big
301;4565.00;9.50;2211.00;big
302;2645.00;9.50;2109.00;big
302;2495.00;9.50;2093.00;big
303;3081.00;10.43;2199.00;big
303;2878.00;9.82;2195.00;big
304;1700.00;9.50;76.00;big
304;1759.00;9.50;85.00;big
305;2417.00;9.50;58.00;big
305;2027.00;9.50;14.00;big
306;3030.00;9.50;59.00;big
306;2858.00;9.50;90.00;big
307;3446.00;9.50;62.00;big
307;3214.00;9.50;54.00;big
308;3772.00;9.50;95.00;big
308;4092.00;9.50;91.00;big
309;4445.00;9.50;87.00;big
309;4757.00;9.50;64.00;big
310;5437.00;9.50;21.00;big
310;5189.00;9.50;36.00;big
311;5593.00;9.50;37.00;big
311;294.00;9.50;72.00;big
312;991.00;9.50;95.00;big
312;687.00;9.50;55.00;big
313;1283.00;9.50;83.00;big
313;1532.00;9.50;71.00;big
314;1768.00;9.50;2093.00;big
314;1917.00;9.50;2085.00;big
315;2729.00;10.90;1113.00;big
315;2797.00;9.50;1177.00;big
316;2938.00;10.57;1482.00;big
316;2978.00;10.10;1481.00;big
317;2919.00;12.48;1511.00;big
317;2949.00;14.53;1519.00;big
318;3093.00;10.30;1663.00;big
318;3135.00;10.28;1666.00;big
319;3061.00;9.80;1659.00;big
319;3003.00;9.70;1660.00;big
320;3196.00;14.40;1512.00;big
320;3154.00;11.55;1506.00;big
321;3172.00;13.98;1437.00;big
321;3218.00;9.90;1435.00;big
322;3234.00;9.50;1399.00;big
322;3253.00;9.50;1400.00;big
323;3505.00;12.23;1349.00;big
323;3524.00;10.62;1286.00;big
324;3284.00;11.20;881.00;big
324;3279.00;11.20;829.00;big
325;3196.00;12.30;934.00;big
325;3208.00;9.50;1004.00;big
326;3006.00;13.57;914.00;big
326;2936.00;10.50;855.00;big
327;2740.00;10.12;830.00;big
327;2822.00;10.90;861.00;big
328;1615.00;17.52;770.00;big
328;1688.00;20.93;678.00;big
329;1830.00;9.95;492.00;big
329;1826.00;9.75;433.00;big
330;1255.00;9.95;1354.00;big
330;1206.00;12.18;1432.00;big
331;960.00;13.38;1603.00;big
331;1055.00;10.40;1616.00;big
332;1329.00;10.43;1681.00;big
332;1225.00;11.30;1708.00;big
333;3746.00;13.82;1911.00;big
333;3734.00;13.88;1814.00;big
334;3369.00;13.57;1367.00;big
334;3450.00;17.90;1383.00;big
335;3130.00;13.57;1415.00;big
335;3129.00;12.30;1454.00;big
336;4628.00;9.50;588.00;big
336;4698.00;10.38;575.00;big
337;4795.00;9.50;705.00;big
337;4690.00;11.12;676.00;big
338;4500.00;9.50;772.00;big
338;4579.00;9.50;840.00;big
339;4456.00;9.85;683.00;big
339;4490.00;10.05;668.00;big
340;1954.00;9.50;94.00;big
340;2183.00;9.50;88.00;big
341;1690.00;9.50;133.00;big
341;1686.00;9.50;206.00;big
342;1822.00;9.57;1224.00;big
342;1851.00;9.70;1143.00;big
343;1692.00;11.00;1236.00;big
343;1733.00;9.50;1136.00;big
344;1667.00;9.50;1275.00;big
344;1591.00;9.50;1343.00;big
345;1601.00;9.50;1446.00;big
345;1697.00;9.50;1502.00;big
346;2684.00;9.50;1565.00;big
346;2717.00;9.50;1594.00;big
347;2735.00;9.70;1669.00;big
347;2716.00;9.50;1642.00;big
348;2704.00;9.50;1706.00;big
348;2709.00;9.50;1767.00;big
349;2955.00;9.50;1745.00;big
349;2977.00;9.50;1753.00;big
350;3465.00;9.50;1960.00;big
350;3413.00;9.50;1930.00;big
351;1951.00;9.50;1067.00;big
351;2093.00;9.50;963.00;big
352;2316.00;9.50;839.00;big
352;2212.00;9.50;931.00;big
353;2252.00;9.50;587.00;big
353;2312.00;9.50;732.00;big
354;2047.00;9.50;357.00;big
354;2118.00;9.50;479.00;big
355;1979.00;9.50;230.00;big
355;2072.00;9.50;237.00;big
356;2776.00;9.50;388.00;big
356;2586.00;9.50;379.00;big
357;2445.00;9.50;537.00;big
357;2423.00;9.50;650.00;big
358;2422.00;9.50;410.00;big
358;2222.00;9.50;401.00;big
359;2949.00;9.50;567.00;big
359;2923.00;9.50;407.00;big
360;3535.00;9.50;909.00;small
360;3643.00;9.60;913.00;small
361;3931.00;9.50;884.00;big
361;3953.00;9.50;741.00;big
362;3689.00;9.50;613.00;big
362;3670.00;9.50;417.00;big
363;3688.00;9.50;744.00;big
363;3807.00;9.50;813.00;big
364;3247.00;9.50;142.00;big
364;3353.00;9.50;210.00;big
365;4261.00;9.50;845.00;big
365;4288.00;9.50;916.00;big
366;4301.00;9.50;707.00;big
366;4247.00;9.50;570.00;big
367;4525.00;9.50;515.00;big
367;4372.00;9.50;492.00;big
368;4562.00;9.50;338.00;big
368;4574.00;9.50;202.00;big
369;3617.00;9.50;233.00;big
369;3455.00;9.50;214.00;big
370;31.00;9.50;181.00;big
370;5580.00;9.50;146.00;big
371;3008.00;9.50;2022.00;small
371;3129.00;9.50;2107.00;small
372;4649.00;10.15;348.00;big
372;4745.00;9.73;413.00;big
373;5032.00;10.70;378.00;big
373;5022.00;10.30;472.00;big
374;5061.00;9.88;168.00;big
374;4970.00;12.85;224.00;big
374;5073.00;11.98;94.00;big
375;4970.00;12.85;224.00;big
375;5073.00;11.98;94.00;big
376;4970.00;12.85;224.00;big
376;5073.00;11.98;94.00;big
377;4970.00;12.85;224.00;big
377;5073.00;11.98;94.00;big
378;4970.00;12.85;224.00;big
378;5073.00;11.98;94.00;big
379;4970.00;12.85;224.00;big
379;5073.00;11.98;94.00;big
380;4970.00;12.85;224.00;big
380;5073.00;11.98;94.00;big
381;4970.00;12.85;224.00;big
381;5073.00;11.98;94.00;big
382;4970.00;12.85;224.00;big
382;5073.00;11.98;94.00;big
